,AdjustmentPeriod,ShortSig,LongSig,TotalCap,Capital,NumOfStocks,Position,SR
638,60,130,360,237002.6870266,15.075097599990286,1153.0,236987.611929,0.027082653783867993
639,80,130,360,241593.44003544998,83.9482604499899,1175.0,241509.491775,0.027677842941020683
640,20,150,360,218151.6111643,27821.5776463,926.0,190330.033518,0.02684365835435692
641,40,150,360,243414.26030239998,54.90859039998759,1184.0,243359.351712,0.02835199726706736
642,60,150,360,237002.6870266,15.075097599990286,1153.0,236987.611929,0.027082653783867993
643,80,150,360,241593.44003544998,83.9482604499899,1175.0,241509.491775,0.027677842941020683
644,20,170,360,218151.6111643,27821.5776463,926.0,190330.033518,0.02684365835435692
645,40,170,360,243414.26030239998,54.90859039998759,1184.0,243359.351712,0.02835199726706736
646,60,170,360,237002.6870266,15.075097599990286,1153.0,236987.611929,0.027082653783867993
647,80,170,360,241593.44003544998,83.9482604499899,1175.0,241509.491775,0.027677842941020683
648,20,190,360,218151.6111643,27821.5776463,926.0,190330.033518,0.02684365835435692
649,40,190,360,243414.26030239998,54.90859039998759,1184.0,243359.351712,0.02835199726706736
650,60,190,360,237002.6870266,15.075097599990286,1153.0,236987.611929,0.027082653783867993
651,80,190,360,241593.44003544998,83.9482604499899,1175.0,241509.491775,0.027677842941020683
652,20,210,360,218151.6111643,27821.5776463,926.0,190330.033518,0.02684365835435692
653,40,210,360,243414.26030239998,54.90859039998759,1184.0,243359.351712,0.02835199726706736
654,60,210,360,237002.6870266,15.075097599990286,1153.0,236987.611929,0.027082653783867993
655,80,210,360,241593.44003544998,83.9482604499899,1175.0,241509.491775,0.027677842941020683
656,20,230,360,218151.6111643,27821.5776463,926.0,190330.033518,0.02684365835435692
657,40,230,360,243414.26030239998,54.90859039998759,1184.0,243359.351712,0.02835199726706736
658,60,230,360,237002.6870266,15.075097599990286,1153.0,236987.611929,0.027082653783867993
659,80,230,360,241593.44003544998,83.9482604499899,1175.0,241509.491775,0.027677842941020683
660,20,250,360,218151.6111643,27821.5776463,926.0,190330.033518,0.02684365835435692
661,40,250,360,243414.26030239998,54.90859039998759,1184.0,243359.351712,0.02835199726706736
662,60,250,360,237002.6870266,15.075097599990286,1153.0,236987.611929,0.027082653783867993
663,80,250,360,241593.44003544998,83.9482604499899,1175.0,241509.491775,0.027677842941020683
664,20,270,360,218151.6111643,27821.5776463,926.0,190330.033518,0.02684365835435692
665,40,270,360,243414.26030239998,54.90859039998759,1184.0,243359.351712,0.02835199726706736
666,60,270,360,237002.6870266,15.075097599990286,1153.0,236987.611929,0.027082653783867993
667,80,270,360,241593.44003544998,83.9482604499899,1175.0,241509.491775,0.027677842941020683
668,20,290,360,218151.6111643,27821.5776463,926.0,190330.033518,0.02684365835435692
669,40,290,360,243414.26030239998,54.90859039998759,1184.0,243359.351712,0.02835199726706736
670,60,290,360,237002.6870266,15.075097599990286,1153.0,236987.611929,0.027082653783867993
671,80,290,360,241593.44003544998,83.9482604499899,1175.0,241509.491775,0.027677842941020683
672,20,310,360,218151.6111643,27821.5776463,926.0,190330.033518,0.02684365835435692
673,40,310,360,243414.26030239998,54.90859039998759,1184.0,243359.351712,0.02835199726706736
674,60,310,360,237002.6870266,15.075097599990286,1153.0,236987.611929,0.027082653783867993
675,80,310,360,241593.44003544998,83.9482604499899,1175.0,241509.491775,0.027677842941020683
676,20,330,360,218151.6111643,27821.5776463,926.0,190330.033518,0.02684365835435692
677,40,330,360,243414.26030239998,54.90859039998759,1184.0,243359.351712,0.02835199726706736
678,60,330,360,237002.6870266,15.075097599990286,1153.0,236987.611929,0.027082653783867993
679,80,330,360,241593.44003544998,83.9482604499899,1175.0,241509.491775,0.027677842941020683
680,20,350,360,218151.6111643,27821.5776463,926.0,190330.033518,0.02684365835435692
681,40,350,360,243414.26030239998,54.90859039998759,1184.0,243359.351712,0.02835199726706736
682,60,350,360,237002.6870266,15.075097599990286,1153.0,236987.611929,0.027082653783867993
683,80,350,360,241593.44003544998,83.9482604499899,1175.0,241509.491775,0.027677842941020683
684,20,10,380,161297.49740155,18447.202266549997,695.0,142850.295135,0.020787615926880266
685,40,10,380,166920.49237284999,22.018056849991808,812.0,166898.474316,0.02015933846700656
686,60,10,380,157137.29364475003,104.73899274999167,764.0,157032.55465200002,0.01777573363083033
687,80,10,380,168830.48672155,82.15246854999486,821.0,168748.334253,0.019611663829682154
688,20,30,380,161297.49740155,18447.202266549997,695.0,142850.295135,0.020787615926880266
689,40,30,380,166920.49237284999,22.018056849991808,812.0,166898.474316,0.02015933846700656
690,60,30,380,157137.29364475003,104.73899274999167,764.0,157032.55465200002,0.01777573363083033
691,80,30,380,168830.48672155,82.15246854999486,821.0,168748.334253,0.019611663829682154
692,20,50,380,161297.49740155,18447.202266549997,695.0,142850.295135,0.020787615926880266
693,40,50,380,166920.49237284999,22.018056849991808,812.0,166898.474316,0.02015933846700656
694,60,50,380,157137.29364475003,104.73899274999167,764.0,157032.55465200002,0.01777573363083033
695,80,50,380,168830.48672155,82.15246854999486,821.0,168748.334253,0.019611663829682154
696,20,70,380,161297.49740155,18447.202266549997,695.0,142850.295135,0.020787615926880266
697,40,70,380,166920.49237284999,22.018056849991808,812.0,166898.474316,0.02015933846700656
698,60,70,380,157137.29364475003,104.73899274999167,764.0,157032.55465200002,0.01777573363083033
699,80,70,380,168830.48672155,82.15246854999486,821.0,168748.334253,0.019611663829682154
700,20,90,380,161297.49740155,18447.202266549997,695.0,142850.295135,0.020787615926880266
701,40,90,380,166920.49237284999,22.018056849991808,812.0,166898.474316,0.02015933846700656
702,60,90,380,157137.29364475003,104.73899274999167,764.0,157032.55465200002,0.01777573363083033
703,80,90,380,168830.48672155,82.15246854999486,821.0,168748.334253,0.019611663829682154
704,20,110,380,161297.49740155,18447.202266549997,695.0,142850.295135,0.020787615926880266
705,40,110,380,166920.49237284999,22.018056849991808,812.0,166898.474316,0.02015933846700656
706,60,110,380,157137.29364475003,104.73899274999167,764.0,157032.55465200002,0.01777573363083033
707,80,110,380,168830.48672155,82.15246854999486,821.0,168748.334253,0.019611663829682154
708,20,130,380,161297.49740155,18447.202266549997,695.0,142850.295135,0.020787615926880266
709,40,130,380,166920.49237284999,22.018056849991808,812.0,166898.474316,0.02015933846700656
710,60,130,380,157137.29364475003,104.73899274999167,764.0,157032.55465200002,0.01777573363083033
711,80,130,380,168830.48672155,82.15246854999486,821.0,168748.334253,0.019611663829682154
712,20,150,380,161297.49740155,18447.202266549997,695.0,142850.295135,0.020787615926880266
713,40,150,380,166920.49237284999,22.018056849991808,812.0,166898.474316,0.02015933846700656
714,60,150,380,157137.29364475003,104.73899274999167,764.0,157032.55465200002,0.01777573363083033
715,80,150,380,168830.48672155,82.15246854999486,821.0,168748.334253,0.019611663829682154
716,20,170,380,161297.49740155,18447.202266549997,695.0,142850.295135,0.020787615926880266
717,40,170,380,166920.49237284999,22.018056849991808,812.0,166898.474316,0.02015933846700656
718,60,170,380,157137.29364475003,104.73899274999167,764.0,157032.55465200002,0.01777573363083033
719,80,170,380,168830.48672155,82.15246854999486,821.0,168748.334253,0.019611663829682154
720,20,190,380,161297.49740155,18447.202266549997,695.0,142850.295135,0.020787615926880266
721,40,190,380,166920.49237284999,22.018056849991808,812.0,166898.474316,0.02015933846700656
722,60,190,380,157137.29364475003,104.73899274999167,764.0,157032.55465200002,0.01777573363083033
723,80,190,380,168830.48672155,82.15246854999486,821.0,168748.334253,0.019611663829682154
724,20,210,380,161297.49740155,18447.202266549997,695.0,142850.295135,0.020787615926880266
725,40,210,380,166920.49237284999,22.018056849991808,812.0,166898.474316,0.02015933846700656
726,60,210,380,157137.29364475003,104.73899274999167,764.0,157032.55465200002,0.01777573363083033
727,80,210,380,168830.48672155,82.15246854999486,821.0,168748.334253,0.019611663829682154
728,20,230,380,161297.49740155,18447.202266549997,695.0,142850.295135,0.020787615926880266
729,40,230,380,166920.49237284999,22.018056849991808,812.0,166898.474316,0.02015933846700656
730,60,230,380,157137.29364475003,104.73899274999167,764.0,157032.55465200002,0.01777573363083033
731,80,230,380,168830.48672155,82.15246854999486,821.0,168748.334253,0.019611663829682154
732,20,250,380,161297.49740155,18447.202266549997,695.0,142850.295135,0.020787615926880266
733,40,250,380,166920.49237284999,22.018056849991808,812.0,166898.474316,0.02015933846700656
734,60,250,380,157137.29364475003,104.73899274999167,764.0,157032.55465200002,0.01777573363083033
735,80,250,380,168830.48672155,82.15246854999486,821.0,168748.334253,0.019611663829682154
736,20,270,380,161297.49740155,18447.202266549997,695.0,142850.295135,0.020787615926880266
737,40,270,380,166920.49237284999,22.018056849991808,812.0,166898.474316,0.02015933846700656
738,60,270,380,157137.29364475003,104.73899274999167,764.0,157032.55465200002,0.01777573363083033
739,80,270,380,168830.48672155,82.15246854999486,821.0,168748.334253,0.019611663829682154
740,20,290,380,161297.49740155,18447.202266549997,695.0,142850.295135,0.020787615926880266
741,40,290,380,166920.49237284999,22.018056849991808,812.0,166898.474316,0.02015933846700656
742,60,290,380,157137.29364475003,104.73899274999167,764.0,157032.55465200002,0.01777573363083033
743,80,290,380,168830.48672155,82.15246854999486,821.0,168748.334253,0.019611663829682154
744,20,310,380,161297.49740155,18447.202266549997,695.0,142850.295135,0.020787615926880266
745,40,310,380,166920.49237284999,22.018056849991808,812.0,166898.474316,0.02015933846700656
746,60,310,380,157137.29364475003,104.73899274999167,764.0,157032.55465200002,0.01777573363083033
747,80,310,380,168830.48672155,82.15246854999486,821.0,168748.334253,0.019611663829682154
748,20,330,380,161297.49740155,18447.202266549997,695.0,142850.295135,0.020787615926880266
749,40,330,380,166920.49237284999,22.018056849991808,812.0,166898.474316,0.02015933846700656
750,60,330,380,157137.29364475003,104.73899274999167,764.0,157032.55465200002,0.01777573363083033
751,80,330,380,168830.48672155,82.15246854999486,821.0,168748.334253,0.019611663829682154
752,20,350,380,161297.49740155,18447.202266549997,695.0,142850.295135,0.020787615926880266
753,40,350,380,166920.49237284999,22.018056849991808,812.0,166898.474316,0.02015933846700656
754,60,350,380,157137.29364475003,104.73899274999167,764.0,157032.55465200002,0.01777573363083033
755,80,350,380,168830.48672155,82.15246854999486,821.0,168748.334253,0.019611663829682154
756,20,370,380,161297.49740155,18447.202266549997,695.0,142850.295135,0.020787615926880266
757,40,370,380,166920.49237284999,22.018056849991808,812.0,166898.474316,0.02015933846700656
758,60,370,380,157137.29364475003,104.73899274999167,764.0,157032.55465200002,0.01777573363083033
759,80,370,380,168830.48672155,82.15246854999486,821.0,168748.334253,0.019611663829682154
760,20,10,400,166644.64624235,14956.131408349987,738.0,151688.514834,0.020947591458953762
761,40,10,400,149877.3661583,38.71126129998811,729.0,149838.654897,0.017690928148169204
762,60,10,400,160151.24765345,35.59310644999459,779.0,160115.654547,0.018194264864531098
763,80,10,400,166519.66130265,32.266972649994386,810.0,166487.39433,0.01932499737055297
764,20,30,400,166644.64624235,14956.131408349987,738.0,151688.514834,0.020947591458953762
765,40,30,400,149877.3661583,38.71126129998811,729.0,149838.654897,0.017690928148169204
766,60,30,400,160151.24765345,35.59310644999459,779.0,160115.654547,0.018194264864531098
767,80,30,400,166519.66130265,32.266972649994386,810.0,166487.39433,0.01932499737055297
768,20,50,400,166644.64624235,14956.131408349987,738.0,151688.514834,0.020947591458953762
769,40,50,400,149877.3661583,38.71126129998811,729.0,149838.654897,0.017690928148169204
770,60,50,400,160151.24765345,35.59310644999459,779.0,160115.654547,0.018194264864531098
771,80,50,400,166519.66130265,32.266972649994386,810.0,166487.39433,0.01932499737055297
772,20,70,400,166644.64624235,14956.131408349987,738.0,151688.514834,0.020947591458953762
773,40,70,400,149877.3661583,38.71126129998811,729.0,149838.654897,0.017690928148169204
774,60,70,400,160151.24765345,35.59310644999459,779.0,160115.654547,0.018194264864531098
775,80,70,400,166519.66130265,32.266972649994386,810.0,166487.39433,0.01932499737055297
776,20,90,400,166644.64624235,14956.131408349987,738.0,151688.514834,0.020947591458953762
777,40,90,400,149877.3661583,38.71126129998811,729.0,149838.654897,0.017690928148169204
778,60,90,400,160151.24765345,35.59310644999459,779.0,160115.654547,0.018194264864531098
779,80,90,400,166519.66130265,32.266972649994386,810.0,166487.39433,0.01932499737055297
780,20,110,400,166644.64624235,14956.131408349987,738.0,151688.514834,0.020947591458953762
781,40,110,400,149877.3661583,38.71126129998811,729.0,149838.654897,0.017690928148169204
782,60,110,400,160151.24765345,35.59310644999459,779.0,160115.654547,0.018194264864531098
783,80,110,400,166519.66130265,32.266972649994386,810.0,166487.39433,0.01932499737055297
784,20,130,400,166644.64624235,14956.131408349987,738.0,151688.514834,0.020947591458953762
785,40,130,400,149877.3661583,38.71126129998811,729.0,149838.654897,0.017690928148169204
786,60,130,400,160151.24765345,35.59310644999459,779.0,160115.654547,0.018194264864531098
787,80,130,400,166519.66130265,32.266972649994386,810.0,166487.39433,0.01932499737055297
788,20,150,400,166644.64624235,14956.131408349987,738.0,151688.514834,0.020947591458953762
789,40,150,400,149877.3661583,38.71126129998811,729.0,149838.654897,0.017690928148169204
790,60,150,400,160151.24765345,35.59310644999459,779.0,160115.654547,0.018194264864531098
791,80,150,400,166519.66130265,32.266972649994386,810.0,166487.39433,0.01932499737055297
792,20,170,400,166644.64624235,14956.131408349987,738.0,151688.514834,0.020947591458953762
793,40,170,400,149877.3661583,38.71126129998811,729.0,149838.654897,0.017690928148169204
794,60,170,400,160151.24765345,35.59310644999459,779.0,160115.654547,0.018194264864531098
795,80,170,400,166519.66130265,32.266972649994386,810.0,166487.39433,0.01932499737055297
796,20,190,400,166644.64624235,14956.131408349987,738.0,151688.514834,0.020947591458953762
797,40,190,400,149877.3661583,38.71126129998811,729.0,149838.654897,0.017690928148169204
798,60,190,400,160151.24765345,35.59310644999459,779.0,160115.654547,0.018194264864531098
799,80,190,400,166519.66130265,32.266972649994386,810.0,166487.39433,0.01932499737055297
800,20,210,400,166644.64624235,14956.131408349987,738.0,151688.514834,0.020947591458953762
801,40,210,400,149877.3661583,38.71126129998811,729.0,149838.654897,0.017690928148169204
802,60,210,400,160151.24765345,35.59310644999459,779.0,160115.654547,0.018194264864531098
803,80,210,400,166519.66130265,32.266972649994386,810.0,166487.39433,0.01932499737055297
804,20,230,400,166644.64624235,14956.131408349987,738.0,151688.514834,0.020947591458953762
805,40,230,400,149877.3661583,38.71126129998811,729.0,149838.654897,0.017690928148169204
806,60,230,400,160151.24765345,35.59310644999459,779.0,160115.654547,0.018194264864531098
807,80,230,400,166519.66130265,32.266972649994386,810.0,166487.39433,0.01932499737055297
808,20,250,400,166644.64624235,14956.131408349987,738.0,151688.514834,0.020947591458953762
809,40,250,400,149877.3661583,38.71126129998811,729.0,149838.654897,0.017690928148169204
810,60,250,400,160151.24765345,35.59310644999459,779.0,160115.654547,0.018194264864531098
811,80,250,400,166519.66130265,32.266972649994386,810.0,166487.39433,0.01932499737055297
812,20,270,400,166644.64624235,14956.131408349987,738.0,151688.514834,0.020947591458953762
813,40,270,400,149877.3661583,38.71126129998811,729.0,149838.654897,0.017690928148169204
814,60,270,400,160151.24765345,35.59310644999459,779.0,160115.654547,0.018194264864531098
815,80,270,400,166519.66130265,32.266972649994386,810.0,166487.39433,0.01932499737055297
816,20,290,400,166644.64624235,14956.131408349987,738.0,151688.514834,0.020947591458953762
817,40,290,400,149877.3661583,38.71126129998811,729.0,149838.654897,0.017690928148169204
818,60,290,400,160151.24765345,35.59310644999459,779.0,160115.654547,0.018194264864531098
819,80,290,400,166519.66130265,32.266972649994386,810.0,166487.39433,0.01932499737055297
820,20,310,400,166644.64624235,14956.131408349987,738.0,151688.514834,0.020947591458953762
821,40,310,400,149877.3661583,38.71126129998811,729.0,149838.654897,0.017690928148169204
822,60,310,400,160151.24765345,35.59310644999459,779.0,160115.654547,0.018194264864531098
823,80,310,400,166519.66130265,32.266972649994386,810.0,166487.39433,0.01932499737055297
824,20,330,400,166644.64624235,14956.131408349987,738.0,151688.514834,0.020947591458953762
825,40,330,400,149877.3661583,38.71126129998811,729.0,149838.654897,0.017690928148169204
826,60,330,400,160151.24765345,35.59310644999459,779.0,160115.654547,0.018194264864531098
827,80,330,400,166519.66130265,32.266972649994386,810.0,166487.39433,0.01932499737055297
828,20,350,400,166644.64624235,14956.131408349987,738.0,151688.514834,0.020947591458953762
829,40,350,400,149877.3661583,38.71126129998811,729.0,149838.654897,0.017690928148169204
830,60,350,400,160151.24765345,35.59310644999459,779.0,160115.654547,0.018194264864531098
831,80,350,400,166519.66130265,32.266972649994386,810.0,166487.39433,0.01932499737055297
832,20,370,400,166644.64624235,14956.131408349987,738.0,151688.514834,0.020947591458953762
833,40,370,400,149877.3661583,38.71126129998811,729.0,149838.654897,0.017690928148169204
834,60,370,400,160151.24765345,35.59310644999459,779.0,160115.654547,0.018194264864531098
835,80,370,400,166519.66130265,32.266972649994386,810.0,166487.39433,0.01932499737055297
836,20,390,400,166644.64624235,14956.131408349987,738.0,151688.514834,0.020947591458953762
837,40,390,400,149877.3661583,38.71126129998811,729.0,149838.654897,0.017690928148169204
838,60,390,400,160151.24765345,35.59310644999459,779.0,160115.654547,0.018194264864531098
839,80,390,400,166519.66130265,32.266972649994386,810.0,166487.39433,0.01932499737055297
840,20,10,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
841,40,10,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
842,60,10,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
843,80,10,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
844,20,30,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
845,40,30,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
846,60,30,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
847,80,30,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
848,20,50,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
849,40,50,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
850,60,50,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
851,80,50,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
852,20,70,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
853,40,70,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
854,60,70,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
855,80,70,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
856,20,90,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
857,40,90,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
858,60,90,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
859,80,90,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
860,20,110,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
861,40,110,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
862,60,110,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
863,80,110,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
864,20,130,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
865,40,130,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
866,60,130,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
867,80,130,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
868,20,150,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
869,40,150,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
870,60,150,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
871,80,150,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
872,20,170,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
873,40,170,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
874,60,170,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
875,80,170,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
876,20,190,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
877,40,190,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
878,60,190,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
879,80,190,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
880,20,210,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
881,40,210,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
882,60,210,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
883,80,210,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
884,20,230,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
885,40,230,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
886,60,230,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
887,80,230,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
888,20,250,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
889,40,250,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
890,60,250,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
891,80,250,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
892,20,270,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
893,40,270,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
894,60,270,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
895,80,270,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
896,20,290,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
897,40,290,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
898,60,290,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
899,80,290,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
900,20,310,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
901,40,310,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
902,60,310,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
903,80,310,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
904,20,330,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
905,40,330,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
906,60,330,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
907,80,330,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
908,20,350,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
909,40,350,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
910,60,350,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
911,80,350,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
912,20,370,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
913,40,370,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
914,60,370,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
915,80,370,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
916,20,390,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
917,40,390,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
918,60,390,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
919,80,390,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
920,20,410,420,168621.39497495003,3161.7006099500163,805.0,165459.694365,0.022024685318722335
921,40,410,420,189131.82046905003,35.026909050011454,920.0,189096.79356000002,0.024635404799510548
922,60,410,420,183827.04913645002,74.29539445001501,894.0,183752.753742,0.021736711235945384
923,80,410,420,188899.0633536,7.809786600012075,919.0,188891.253567,0.022720149799246005
924,20,10,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
925,40,10,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
926,60,10,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
927,80,10,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
928,20,30,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
929,40,30,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
930,60,30,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
931,80,30,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
932,20,50,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
933,40,50,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
934,60,50,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
935,80,50,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
936,20,70,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
937,40,70,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
938,60,70,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
939,80,70,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
940,20,90,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
941,40,90,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
942,60,90,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
943,80,90,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
944,20,110,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
945,40,110,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
946,60,110,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
947,80,110,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
948,20,130,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
949,40,130,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
950,60,130,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
951,80,130,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
952,20,150,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
953,40,150,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
954,60,150,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
955,80,150,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
956,20,170,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
957,40,170,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
958,60,170,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
959,80,170,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
960,20,190,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
961,40,190,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
962,60,190,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
